Location,Temperature,Humidity,RainToday
Albury,31.9,31,No
Albury,28.3,63,No
Albury,31.3,49,No
Albury,31.2,40,No
Albury,28,54,No
Albury,21.4,86,No
Albury,28.9,36,Yes
Albury,30.5,37,No
Albury,32.4,29,No
Albury,34.5,27,No
Albury,36.1,15,No
Albury,25.5,100,Yes
Albury,28,67,Yes
Albury,26.6,64,Yes
Albury,24.8,69,No
Albury,20.9,88,Yes
Albury,25.8,46,Yes
Albury,19.6,92,No
Albury,24.8,65,Yes
Albury,25.1,44,No
Albury,26.2,50,No
Albury,23.2,42,No
Albury,24.1,43,No
Albury,27.1,46,No
Albury,25.9,39,No
Albury,25.8,41,No
Albury,27.8,46,No
Albury,29.9,45,No
Albury,29.3,61,No
Albury,30,44,Yes
Albury,20.4,93,Yes
Albury,24.4,50,Yes
Albury,25.5,46,No
Albury,26.3,41,No
Albury,28.4,47,No
Albury,27.7,61,No
Albury,22.1,46,No
Albury,18.3,47,No
Albury,19.7,54,No
Albury,21,46,No
Albury,23,45,No
Albury,22,57,No
Albury,23.4,75,No
Albury,25.4,43,Yes
Albury,26.5,44,No
Albury,27.6,40,No
Albury,26.3,47,No
Albury,25.9,42,No
Albury,29.9,41,No
Albury,28.1,52,No
Albury,28.5,51,No
Albury,28.6,51,No
Albury,20.4,41,No
Albury,19.1,45,No
Albury,18.6,58,No
Albury,17.5,37,No
Albury,20.1,34,No
Albury,21.7,35,No
Albury,22.7,33,No
Albury,19.8,63,No
Albury,25.4,38,No
Albury,26.2,36,No
Albury,24.9,38,No
Albury,26.2,48,No
Albury,21.4,76,No
Albury,22.7,62,Yes
Albury,25.4,50,No
Albury,23,57,Yes
Albury,22.5,42,Yes
Albury,14.2,79,No
Albury,17,63,No
Albury,17,63,No
Albury,19.6,58,No
Albury,19.6,56,No
Albury,18.4,47,No
Albury,19.9,50,No
Albury,20.7,56,No
Albury,16.3,89,No
Albury,14.7,53,Yes
Albury,15.7,56,No
Albury,15.5,65,No
Albury,13.3,71,No
Albury,14.5,68,No
Albury,20.3,49,No
Albury,17,72,No
Albury,21.4,56,No
Albury,19.5,64,No
Albury,14.7,53,No
Albury,14.8,56,No
Albury,15.5,46,No
Albury,17.5,52,No
Albury,17,58,No
Albury,16.7,51,No
Albury,15.3,65,No
Albury,17.8,59,No
Albury,17.2,50,No
Albury,15,59,No
Albury,15.6,54,No
Albury,19.9,38,No
Albury,17,96,No
Albury,9.4,86,Yes
Albury,13.2,79,Yes
Albury,15.4,63,No
Albury,15.9,57,No
Albury,17.4,56,No
Albury,18.2,57,No
Albury,16.1,63,No
Albury,16.3,56,No
Albury,14.6,60,No
Albury,13.7,72,Yes
Albury,14.5,86,No
Albury,16,52,Yes
Albury,15.1,50,No
Albury,14.3,52,No
Albury,13.9,54,No
Albury,14.8,64,No
Albury,15.6,50,No
Albury,15.9,52,No
Albury,16.4,53,No
Albury,15.2,60,No
Albury,16.7,65,No
Albury,15.6,59,No
Albury,10.3,86,No
Albury,11.6,89,No
Albury,12.7,75,No
Albury,14.2,53,Yes
Albury,11.7,64,No
Albury,13.8,59,No
Albury,9.7,90,Yes
Albury,10.6,68,No
Albury,11.3,89,No
Albury,13.3,81,Yes
Albury,14.3,67,No
Albury,13.7,67,No
Albury,12.3,74,No
Albury,15.5,68,Yes
Albury,11.7,68,Yes
Albury,9.6,91,Yes
Albury,12.3,74,Yes
Albury,12.6,67,No
Albury,13.9,47,No
Albury,14.2,48,No
Albury,12.9,53,No
Albury,13.3,58,No
Albury,13.7,59,No
Albury,15.1,60,No
Albury,11.9,97,Yes
Albury,14,73,Yes
Albury,12.6,90,No
Albury,15.8,81,Yes
Albury,14.5,72,Yes
Albury,11.3,64,Yes
Albury,12.4,89,Yes
Albury,15.4,66,No
Albury,15.3,69,No
Albury,12.7,58,No
Albury,15.3,67,No
Albury,15.3,53,No
Albury,15.7,54,No
Albury,16.1,49,No
Albury,13.6,66,No
Albury,14.6,64,No
Albury,14.8,55,Yes
Albury,11.5,86,Yes
Albury,13.2,71,Yes
Albury,13.7,55,Yes
Albury,13.1,56,No
Albury,13.9,47,No
Albury,13.7,50,No
Albury,12.1,65,No
Albury,14.9,53,No
Albury,14.9,62,No
Albury,16.6,59,Yes
Albury,11.9,60,Yes
Albury,13.4,49,No
Albury,16.3,54,No
Albury,11.8,82,Yes
Albury,15.4,45,No
Albury,16.6,47,No
Albury,16.5,46,No
Albury,15.4,61,No
Albury,16,54,No
Albury,13,67,Yes
Albury,14.7,63,No
Albury,11.7,69,Yes
Albury,14.9,74,Yes
Albury,13.3,62,No
Albury,12.4,55,No
Albury,16.4,45,No
Albury,19.4,50,No
Albury,13.6,96,No
Albury,11.4,70,Yes
Albury,10.7,63,Yes
Albury,14.2,50,No
Albury,14.3,59,No
Albury,15.3,55,No
Albury,17.6,48,No
Albury,12.8,53,No
Albury,13.4,47,No
Albury,15,44,No
Albury,16.2,45,No
Albury,18.7,48,No
Albury,21.2,36,No
Albury,22.1,43,No
Albury,17.2,57,No
Albury,13.8,59,Yes
Albury,15.2,63,Yes
Albury,17.3,54,No
Albury,19.1,53,No
Albury,18.8,44,No
Albury,20.9,37,No
Albury,15.5,46,Yes
Albury,13.7,61,No
Albury,17.5,49,No
Albury,17.6,56,No
Albury,17.9,53,No
Albury,16.5,68,No
Albury,19.2,58,Yes
Albury,22.1,50,No
Albury,19.4,60,No
Albury,19.9,51,No
Albury,20.7,45,No
Albury,15,44,No
Albury,17.7,43,No
Albury,22,36,No
Albury,25.7,44,No
Albury,24.3,62,No
Albury,14,41,Yes
Albury,15.3,49,No
Albury,19.1,45,No
Albury,22.2,44,No
Albury,24.8,36,No
Albury,28.7,22,No
Albury,24.3,34,No
Albury,13.1,100,NaN
Albury,17.1,51,Yes
Albury,16.8,58,No
Albury,18.3,47,No
Albury,16.2,47,No
Albury,11.6,85,No
Albury,17.9,41,Yes
Albury,18.6,43,No
Albury,21,50,No
Albury,25.7,40,No
Albury,19,77,No
Albury,19,45,Yes
Albury,22.6,43,No
Albury,27.2,35,No
Albury,24.9,34,No
Albury,20.7,35,No
Albury,19,34,No
Albury,20.7,41,No
Albury,23.6,45,No
Albury,23.8,45,No
Albury,18.5,41,No
Albury,20.4,38,No
Albury,23.7,35,No
Albury,27,31,No
Albury,28.8,40,No
Albury,31.2,38,No
Albury,20.6,47,No
Albury,22.4,43,No
Albury,24.5,37,No
Albury,28.5,30,No
Albury,27.3,51,No
Albury,29.7,42,No
Albury,20,93,Yes
Albury,26.1,55,Yes
Albury,21.8,37,Yes
Albury,22.9,27,No
Albury,24.5,35,No
Albury,31.6,31,No
Albury,24.6,37,No
Albury,24.6,35,No
Albury,26.2,25,No
Albury,24.1,29,No
Albury,24.2,44,No
Albury,21.4,35,No
Albury,25.3,36,No
Albury,26.9,34,No
Albury,32.4,24,No
Albury,27.4,27,No
Albury,29,28,No
Albury,32.7,30,No
Albury,36.7,16,No
Albury,31.9,21,No
Albury,28.1,52,No
Albury,32.5,44,No
Albury,37.4,35,No
Albury,34.4,46,No
Albury,34.5,16,No
Albury,33.6,17,No
Albury,36.9,20,No
Albury,40.7,12,No
Albury,43.4,17,No
Albury,42,22,Yes
Albury,40.4,22,No
Albury,39.2,16,No
Albury,25.1,27,No
Albury,32.2,24,No
Albury,38.8,12,No
Albury,28.8,32,No
Albury,22.3,80,No
Albury,27.1,29,Yes
Albury,31.4,27,No
Albury,36.1,12,No
Albury,39.9,11,No
Albury,43.1,12,No
Albury,32.2,30,No
Albury,34.6,32,No
Albury,36.8,29,No
Albury,36.5,11,No
Albury,34,20,No
Albury,37,23,No
Albury,35.2,31,No
Albury,36.5,33,No
Albury,32.9,20,No
Albury,34.7,36,No
Albury,32.1,31,No
Albury,29.9,27,No
Albury,33.9,13,No
Albury,26.6,31,No
Albury,29.2,28,No
Albury,31.8,23,No
Albury,31,23,No
Albury,30.9,28,No
Albury,31.3,34,No
Albury,33.8,29,No
Albury,34.9,24,No
Albury,33,32,No
Albury,35.1,24,No
Albury,35.7,32,No
Albury,33.7,32,No
Albury,33.9,28,No
Albury,30.7,26,No
Albury,31.7,31,No
Albury,27.5,36,No
Albury,23,26,No
Albury,24.1,28,No
Albury,26.3,25,No
Albury,28.6,33,No
Albury,20.2,82,Yes
Albury,23.3,45,Yes
Albury,24.2,38,No
Albury,28.3,29,No
Albury,27.7,34,No
Albury,31.3,29,No
Albury,35.1,27,No
Albury,22.2,84,Yes
Albury,20.4,38,Yes
Albury,21.5,53,No
Albury,23,60,No
Albury,22.9,42,No
Albury,23.8,49,No
Albury,22.5,40,No
Albury,24.3,38,No
Albury,25.3,42,No
Albury,25.7,40,No
Albury,26.7,37,No
Albury,26,44,No
Albury,26.6,39,No
Albury,27.1,38,No
Albury,27.6,34,No
Albury,28.2,33,No
Albury,26.7,32,No
Albury,24.8,53,No
Albury,23.6,47,No
Albury,23.8,43,No
Albury,22.2,49,No
Albury,23.9,37,No
Albury,17.8,41,No
Albury,20.3,38,No
Albury,21.1,35,No
Albury,14.6,79,Yes
Albury,20,47,Yes
Albury,16.9,48,No
Albury,20.5,48,No
Albury,21.4,53,No
Albury,23.1,44,No
Albury,26.5,28,No
Albury,15.8,77,No
Albury,20.4,62,Yes
Albury,17.9,50,No
Albury,18.6,38,No
Albury,20.6,35,No
Albury,19.7,38,No
Albury,17.9,35,No
Albury,18.6,37,No
Albury,NaN,NaN,No
Albury,21.9,48,NaN
Albury,22.3,54,NaN
Albury,23.2,38,NaN
Albury,23.4,39,No
Albury,24.2,38,No
Albury,15.7,65,Yes
Albury,11.6,82,Yes
Albury,13.7,79,Yes
Albury,14,76,Yes
Albury,14.9,71,Yes
Albury,13.1,62,No
Albury,15,63,No
Albury,14.6,72,Yes
Albury,14.9,55,No
Albury,13.5,79,No
Albury,17.2,45,No
Albury,17.4,40,No
Albury,16.3,57,No
Albury,12.8,81,No
Albury,16.6,53,No
Albury,18,62,No
Albury,19.3,57,No
Albury,15.2,91,No
Albury,17.6,82,Yes
Albury,15.4,98,Yes
Albury,17.3,48,Yes
Albury,14.3,70,No
Albury,14.5,69,No
Albury,13.6,71,No
Albury,15,65,No
Albury,16.9,64,Yes
Albury,14.6,65,No
Albury,13.8,71,No
Albury,13.8,80,No
Albury,15.6,67,No
Albury,11.8,100,Yes
Albury,13.4,93,Yes
Albury,12.2,90,Yes
Albury,15.4,51,No
Albury,14.3,51,No
Albury,10.4,83,No
Albury,15.5,63,No
Albury,14.5,52,No
Albury,14.1,50,No
Albury,13.2,60,No
Albury,13.9,53,No
Albury,14.1,51,No
Albury,13.1,85,No
Albury,17,51,No
Albury,16.8,51,No
Albury,14.1,67,No
Albury,16,59,No
Albury,18.4,60,No
Albury,15.7,54,No
Albury,12.9,82,No
Albury,16,65,No
Albury,14.8,69,No
Albury,15.4,59,No
Albury,12.2,56,No
Albury,13.3,60,Yes
Albury,13,74,Yes
Albury,13.9,61,Yes
Albury,12.6,55,No
Albury,14.9,55,No
Albury,15.1,60,No
Albury,15.8,64,No
Albury,14.8,74,No
Albury,14,90,Yes
Albury,14.6,89,Yes
Albury,15.5,85,Yes
Albury,18,78,Yes
Albury,20.5,69,No
Albury,17.3,69,Yes
Albury,11.9,78,Yes
Albury,11.2,65,Yes
Albury,11.7,73,No
Albury,12.4,73,No
Albury,14.7,56,No
Albury,11.3,73,No
Albury,12.8,63,No
Albury,13.9,69,No
Albury,16.1,56,No
Albury,17.7,70,Yes
Albury,13.2,90,No
Albury,14.5,72,No
Albury,14.3,65,No
Albury,15.9,55,No
Albury,10.4,83,Yes
Albury,13.1,62,No
Albury,13.3,85,Yes
Albury,13.6,68,Yes
Albury,11.5,89,No
Albury,15.9,55,Yes
Albury,11.2,85,No
Albury,16.6,62,Yes
Albury,15.6,58,No
Albury,14.9,54,Yes
Albury,14.5,57,Yes
Albury,18.4,58,No
Albury,14.1,60,Yes
Albury,16.2,45,No
Albury,14.4,58,Yes
Albury,18.3,43,No
Albury,11.3,72,Yes
Albury,10.7,63,Yes
Albury,11,67,No
Albury,11.9,85,Yes
Albury,12.3,94,Yes
Albury,15,75,Yes
Albury,16.2,64,No
Albury,17.1,61,No
Albury,17.8,60,No
Albury,20.8,59,No
Albury,20,51,Yes
Albury,18.5,61,Yes
Albury,20.7,45,No
Albury,22.2,53,No
Albury,23.8,42,No
Albury,23.3,51,No
Albury,23.7,51,No
Albury,22.6,51,No
Albury,20.9,61,No
Albury,19.8,50,No
Albury,18.8,36,No
Albury,23.4,47,No
Albury,17.5,54,No
Albury,16,64,No
Albury,15.4,50,No
Albury,14.7,50,No
Albury,19.3,53,No
Albury,20.3,48,No
Albury,13.6,99,Yes
Albury,18.4,82,Yes
Albury,18.7,76,No
Albury,14,67,Yes
Albury,14.9,72,Yes
Albury,17.6,47,No
Albury,20.4,56,No
Albury,23.9,47,No
Albury,22.3,47,No
Albury,24,44,No
Albury,16.7,50,No
Albury,18.5,43,Yes
Albury,16.9,46,No
Albury,20,51,No
Albury,26.4,42,No
Albury,17.2,56,Yes
Albury,19.7,41,Yes
Albury,16.5,48,No
Albury,18.9,48,No
Albury,21.7,50,No
Albury,22.9,46,No
Albury,20.1,51,No
Albury,20.6,48,No
Albury,24.3,45,No
Albury,26,50,No
Albury,18.5,52,NaN
Albury,23.1,38,No
Albury,24.7,61,No
Albury,15.5,49,Yes
Albury,20.1,42,No
Albury,25.5,21,No
Albury,17.7,43,No
Albury,18.9,40,No
Albury,24.7,26,No
Albury,29.7,29,No
Albury,27.6,45,No
Albury,26.2,60,Yes
Albury,18.2,87,Yes
Albury,16.5,37,No
Albury,17.5,45,No
Albury,19.7,46,No
Albury,21.3,36,No
Albury,24.6,50,No
Albury,22.6,48,No
Albury,23.5,34,No
Albury,25.2,28,No
Albury,27.9,24,No
Albury,27.9,45,No
Albury,21.1,34,No
Albury,20.3,33,No
Albury,25.6,18,No
Albury,29.6,13,No
Albury,34.3,22,No
Albury,30.9,23,No
Albury,21.9,35,No
Albury,21.3,50,No
Albury,17.1,61,Yes
Albury,18.6,65,Yes
Albury,17.2,55,No
Albury,21.5,48,No
Albury,25.1,34,No
Albury,26,32,No
Albury,27.2,35,No
Albury,28.4,33,No
Albury,31.1,24,No
Albury,33.7,14,No
Albury,27.2,50,No
Albury,27.1,21,No
Albury,23.7,36,No
Albury,26.1,29,No
Albury,26.7,30,No
Albury,29.7,25,No
Albury,32.6,22,No
Albury,35.4,13,No
Albury,25.6,27,No
Albury,27.5,16,No
Albury,30.4,23,No
Albury,34.4,19,No
Albury,37.1,15,No
Albury,23.7,93,No
Albury,17.5,60,Yes
Albury,20.4,32,Yes
Albury,26.1,28,No
Albury,32.1,20,No
Albury,30.4,31,No
Albury,22.4,35,No
Albury,24.5,33,No
Albury,27.6,22,No
Albury,30.2,29,No
Albury,29.5,19,No
Albury,31.1,31,No
Albury,32.9,28,No
Albury,34,29,No
Albury,37.6,17,No
Albury,39.7,17,No
Albury,40.7,14,No
Albury,40.5,12,No
Albury,36.4,22,No
Albury,23.9,68,Yes
Albury,29.1,24,Yes
Albury,29.1,44,No
Albury,30.8,28,No
Albury,32.5,25,Yes
Albury,37.1,18,No
Albury,30.9,14,No
Albury,30.9,18,No
Albury,31.4,14,No
Albury,27.4,38,No
Albury,27.7,22,No
Albury,30.6,32,No
Albury,25.6,28,No
Albury,29.4,24,No
Albury,23.7,27,No
Albury,27.5,23,No
Albury,30.4,26,No
Albury,29,38,No
Albury,33.6,27,Yes
Albury,36.5,26,No
Albury,38.9,13,No
Albury,39,17,No
Albury,41.2,19,No
Albury,41.8,15,No
Albury,43.6,12,No
Albury,42.6,11,No
Albury,41.2,15,No
Albury,37.9,21,No
Albury,34.2,25,No
Albury,33.2,26,No
Albury,33.3,20,No
Albury,34.5,23,No
Albury,23.4,86,Yes
Albury,25.9,33,Yes
Albury,29.4,24,No
Albury,32.7,27,No
Albury,36.6,22,No
Albury,40.6,18,No
Albury,39.7,17,No
Albury,41.7,16,No
Albury,41.6,15,No
Albury,41.1,14,No
Albury,40.5,17,No
Albury,31.9,24,Yes
Albury,30.9,26,No
Albury,33.7,27,No
Albury,36.8,18,No
Albury,40.1,13,No
Albury,42,10,No
Albury,36.8,19,No
Albury,36.9,17,No
Albury,36.2,24,No
Albury,31.2,39,No
Albury,30.6,33,No
Albury,23.1,98,Yes
Albury,31.4,34,Yes
Albury,29.9,33,No
Albury,33.4,32,No
Albury,32.3,31,No
Albury,22.8,30,Yes
Albury,26.8,33,No
Albury,29.8,32,No
Albury,31.4,32,No
Albury,33,27,No
Albury,34.6,23,No
Albury,31.4,45,No
Albury,30.6,25,No
Albury,27.7,47,No
Albury,27.2,54,Yes
Albury,30,36,No
Albury,32.3,33,No
Albury,32.2,34,No
Albury,31.5,44,No
Albury,32.6,35,No
Albury,29.1,22,No
Albury,32.5,25,No
Albury,31.5,33,No
Albury,34.5,29,No
Albury,34.3,27,No
Albury,30.1,33,Yes
Albury,29.1,42,No
Albury,31.9,18,No
Albury,31,28,No
Albury,20,38,Yes
Albury,25.1,47,No
Albury,27.8,42,No
Albury,29.5,25,No
Albury,32.5,31,No
Albury,30.8,56,No
Albury,25.5,30,Yes
Albury,23.2,33,No
Albury,20.7,49,No
Albury,27.3,45,Yes
Albury,21.9,78,No
Albury,26.2,68,Yes
Albury,25.8,56,No
Albury,26.7,60,No
Albury,19.7,98,No
Albury,26.7,50,Yes
Albury,28.3,51,No
Albury,28.5,46,No
Albury,21.6,81,Yes
Albury,19.6,88,Yes
Albury,23.3,67,Yes
Albury,25.2,43,No
Albury,24.9,41,No
Albury,25,48,No
Albury,18.2,85,Yes
Albury,17.6,100,Yes
Albury,24,68,Yes
Albury,23.8,46,No
Albury,23.9,48,No
Albury,21,43,No
Albury,22.4,41,No
Albury,21.8,47,No
Albury,22.4,47,No
Albury,21.5,57,No
Albury,18.1,47,No
Albury,16.4,49,No
Albury,17.4,55,No
Albury,22.2,48,No
Albury,22.5,52,Yes
Albury,20.9,56,No
Albury,22.5,51,No
Albury,22.8,46,No
Albury,21.1,57,No
Albury,22.9,60,No
Albury,22.6,65,No
Albury,18.1,58,Yes
Albury,17.3,58,No
Albury,14.5,52,No
Albury,12,82,Yes
Albury,15.1,53,No
Albury,15,60,No
Albury,16.4,56,No
Albury,16.3,45,No
Albury,16.6,47,No
Albury,17.8,61,No
Albury,13.9,97,Yes
Albury,18,71,Yes
Albury,19.3,66,No
Albury,18.1,65,No
Albury,18.8,65,No
Albury,18.5,62,No
Albury,20.2,61,No
Albury,19.5,66,No
Albury,18.7,70,No
Albury,19.6,68,No
Albury,20.5,68,Yes
Albury,20.3,77,No
Albury,18.9,72,No
Albury,20.4,80,No
Albury,19.1,72,Yes
Albury,18.8,77,No
Albury,22.2,71,No
Albury,17.5,95,No
Albury,14,88,Yes
Albury,17.5,64,No
Albury,18.5,59,No
Albury,18.7,67,No
Albury,14,95,Yes
Albury,15.8,79,Yes
Albury,13.8,82,No
Albury,14.6,80,Yes
Albury,15.6,77,NaN
Albury,16,54,No
Albury,16,65,No
Albury,14.9,54,No
Albury,18,54,No
Albury,16.8,61,No
Albury,14.9,70,No
Albury,16.6,63,No
Albury,12.2,100,Yes
Albury,15.2,77,Yes
Albury,16.4,53,No
Albury,11.7,98,No
Albury,13.8,77,Yes
Albury,11.3,84,No
Albury,11.2,83,No
Albury,16.5,60,No
Albury,15.1,75,No
Albury,14.4,79,No
Albury,12.2,86,No
Albury,12.2,70,Yes
Albury,13.2,73,Yes
Albury,14.6,63,Yes
Albury,14.4,69,No
Albury,12.4,74,Yes
Albury,10.7,84,Yes
Albury,10.1,73,Yes
Albury,11.1,80,No
Albury,12.2,78,No
Albury,13.9,68,No
Albury,13.9,67,No
Albury,11.1,85,Yes
Albury,9.6,89,No
Albury,10.7,77,No
Albury,13.3,70,No
Albury,11.6,87,Yes
Albury,10.5,91,Yes
Albury,11.3,86,No
Albury,12.3,59,Yes
Albury,11.8,62,No
Albury,12.6,54,No
Albury,11.3,90,No
Albury,14.2,69,Yes
Albury,12.4,56,Yes
Albury,13.2,50,Yes
Albury,15.1,56,No
Albury,13.7,50,No
Albury,13.2,58,No
Albury,13.8,54,No
Albury,14.6,63,No
Albury,12.4,79,No
Albury,17.8,61,Yes
Albury,13.6,77,No
Albury,12.7,83,No
Albury,15,66,No
Albury,16.9,58,No
Albury,15.4,78,No
Albury,19.7,37,No
Albury,8.7,81,No
Albury,11.5,56,Yes
Albury,12.7,44,No
Albury,14,48,No
Albury,13.5,56,No
Albury,10.5,81,No
Albury,14.6,63,No
Albury,13.8,73,No
Albury,14.2,64,No
Albury,14.6,49,No
Albury,12,41,No
Albury,14.1,35,No
Albury,14.6,42,No
Albury,16.2,48,No
Albury,17,51,No
Albury,15.3,64,No
Albury,11.6,89,No
Albury,18.3,52,Yes
Albury,18.7,54,No
Albury,16.3,57,No
Albury,17.5,48,No
Albury,18.5,46,No
Albury,19.8,51,No
Albury,17.8,67,No
Albury,17.3,47,No
Albury,20.2,39,No
Albury,19.1,43,No
Albury,18.7,45,No
Albury,19.3,52,No
Albury,18.8,52,No
Albury,19.6,54,No
Albury,20.5,40,No
Albury,15.6,73,No
Albury,15.4,48,No
Albury,16.3,49,No
Albury,18,45,No
Albury,18.8,41,No
Albury,20.3,41,No
Albury,20.3,47,No
Albury,18.4,82,No
Albury,16.5,63,Yes
Albury,17.8,61,No
Albury,17.4,41,No
Albury,19.3,51,No
Albury,20.1,47,No
Albury,20.7,46,No
Albury,19,64,No
Albury,16.1,54,No
Albury,15,52,No
Albury,16.6,52,No
Albury,18.9,47,No
Albury,NaN,43,No
Albury,NaN,NaN,NaN
Albury,24.1,32,NaN
Albury,19.8,59,NaN
Albury,21.8,60,Yes
Albury,17.8,67,No
Albury,20.6,51,No
Albury,24.1,53,No
Albury,21.9,48,No
Albury,24.3,39,No
Albury,16.3,43,No
Albury,18.4,54,No
Albury,22.8,38,NaN
Albury,23.5,43,No
Albury,28.3,39,No
Albury,29.9,27,No
Albury,18.6,50,Yes
Albury,18.6,48,No
Albury,21.5,41,No
Albury,23.6,49,No
Albury,27.4,46,No
Albury,30.3,32,No
Albury,19.3,56,Yes
Albury,18.1,61,Yes
Albury,19.5,42,No
Albury,19.3,44,No
Albury,20.3,38,No
Albury,23.1,37,No
Albury,26.8,43,No
Albury,26.9,38,No
Albury,26.3,42,No
Albury,29,43,No
Albury,32.1,31,No
Albury,32.9,25,No
Albury,32.4,30,No
Albury,29.1,28,No
Albury,22,52,No
Albury,19.9,47,No
Albury,24.4,32,No
Albury,29,24,Yes
Albury,33.8,19,No
Albury,21.7,37,No
Albury,19.1,38,Yes
Albury,24.4,20,No
Albury,27.9,18,No
Albury,26,34,No
Albury,25.8,25,No
Albury,29.9,27,No
Albury,34,16,No
Albury,30.7,20,No
Albury,29.3,16,No
Albury,29.3,24,No
Albury,30.5,29,No
Albury,33.2,15,No
Albury,37.9,15,No
Albury,24.3,37,No
Albury,21.1,52,Yes
Albury,22.4,41,No
Albury,26.6,25,No
Albury,29.7,19,No
Albury,34.6,13,No
Albury,29.5,28,No
Albury,33.2,21,No
Albury,36.2,25,No
Albury,26.6,81,No
Albury,22.8,34,Yes
Albury,26,34,No
Albury,28.3,24,No
Albury,29.8,32,No
Albury,32.3,29,No
Albury,32.7,36,No
Albury,32.4,69,No
Albury,33.2,21,Yes
Albury,25.8,67,No
Albury,30.2,48,Yes
Albury,28.9,69,No
Albury,26.3,59,No
Albury,23.7,78,Yes
Albury,27.7,42,Yes
Albury,31.2,32,No
Albury,29.7,37,No
Albury,27.4,52,Yes
Albury,27.5,35,No
Albury,29.1,32,No
Albury,29.1,34,No
Albury,35.6,18,No
Albury,34.9,11,No
Albury,26.4,20,No
Albury,29.3,19,No
Albury,25,27,No
Albury,30,28,No
Albury,33.6,23,No
Albury,35.5,50,No
Albury,33.4,27,No
Albury,33.7,30,No
Albury,32.2,25,No
Albury,25.7,23,No
Albury,28.9,26,No
Albury,31.7,30,No
Albury,33.7,15,No
Albury,27,30,Yes
Albury,30.6,12,No
Albury,33.5,14,No
Albury,39.6,12,No
Albury,38.3,19,No
Albury,33.1,37,No
Albury,35.2,34,No
Albury,36.1,25,No
Albury,36.5,29,No
Albury,34.1,55,No
Albury,26.4,65,Yes
Albury,21.7,95,Yes
Albury,30.6,49,Yes
Albury,33.1,33,No
Albury,27,95,No
Albury,28.1,53,Yes
Albury,28.3,39,No
Albury,28.4,31,No
Albury,27.6,35,No
Albury,28,28,No
Albury,28.6,28,No
Albury,31.1,34,No
Albury,28.8,49,Yes
Albury,33.7,37,No
Albury,36,33,No
Albury,30.8,46,Yes
Albury,26.9,31,No
Albury,26,27,No
Albury,28.9,42,No
Albury,27.5,34,No
Albury,25,31,No
Albury,24,37,No
Albury,26.8,36,No
Albury,28.5,34,No
Albury,29,32,No
Albury,29.8,36,No
Albury,29.5,34,No
Albury,31.4,33,No
Albury,33.1,35,No
Albury,33.5,26,No
Albury,38.8,21,No
Albury,36.1,23,No
Albury,34,35,No
Albury,35.8,30,No
Albury,31.9,37,Yes
Albury,32,34,No
Albury,24.7,96,No
Albury,30.9,43,Yes
Albury,34.9,31,No
Albury,33.9,27,No
Albury,28.2,53,No
Albury,33.1,36,Yes
Albury,33.3,29,No
Albury,34.6,25,No
Albury,34.5,32,No
Albury,35.9,33,No
Albury,29.5,49,Yes
Albury,30.3,44,No
Albury,29.8,50,No
Albury,31.5,28,No
Albury,35.1,16,No
Albury,28.6,29,Yes
Albury,28.6,27,No
Albury,32,33,No
Albury,30.4,13,No
Albury,23.4,24,No
Albury,22.3,49,No
Albury,25.2,48,No
Albury,30.3,27,No
Albury,29.5,25,No
Albury,30,19,No
Albury,31.7,19,No
Albury,28.9,18,No
Albury,27.6,33,No
Albury,29,36,No
Albury,28.3,17,No
Albury,27.9,28,No
Albury,29.6,27,No
Albury,28.3,40,Yes
Albury,33.6,28,No
Albury,26.8,31,No
Albury,27.3,31,No
Albury,30.7,30,No
Albury,31.9,35,No
Albury,25.1,33,No
Albury,24.6,34,No
Albury,19.4,33,No
Albury,20.9,40,No
Albury,23.9,26,No
Albury,25.8,27,No
Albury,28.2,26,No
Albury,29.4,23,No
Albury,29.1,35,No
Albury,26.4,23,No
Albury,26.8,26,No
Albury,23.8,51,No
Albury,24.3,42,No
Albury,21.1,44,No
Albury,19.9,60,Yes
Albury,22.3,30,Yes
Albury,22.1,36,No
Albury,24.2,34,No
Albury,23.7,42,No
Albury,26.5,31,No
Albury,25.5,35,No
Albury,21.8,53,No
Albury,24.2,62,Yes
Albury,26.6,41,Yes
Albury,17.7,98,No
Albury,19.9,98,Yes
Albury,17.4,49,Yes
Albury,18.2,40,No
Albury,19.4,40,No
Albury,23.1,44,No
Albury,24,53,No
Albury,20,56,Yes
Albury,16,71,Yes
Albury,19.7,48,Yes
Albury,17.8,47,No
Albury,18.5,38,No
Albury,19.6,35,No
Albury,20.9,42,No
Albury,22.5,38,No
Albury,20.7,60,No
Albury,23.7,37,No
Albury,22.3,37,No
Albury,20.5,36,No
Albury,15.5,55,No
Albury,14.7,58,No
Albury,13.8,62,No
Albury,15.4,71,No
Albury,14.3,83,Yes
Albury,18,52,Yes
Albury,17.2,64,No
Albury,13.5,48,No
Albury,15.8,55,No
Albury,17.8,53,No
Albury,18.9,53,No
Albury,18,54,No
Albury,19.2,47,No
Albury,17.4,95,Yes
Albury,17.6,69,Yes
Albury,15,65,No
Albury,16.9,48,No
Albury,16.6,49,No
Albury,13.9,65,No
Albury,15.2,58,No
Albury,13.8,68,No
Albury,14.7,74,No
Albury,18.7,70,Yes
Albury,15.8,64,Yes
Albury,15.4,52,No
Albury,14.5,64,No
Albury,11.5,52,Yes
Albury,12.5,48,No
